room_id,last_modified,price,latitude,longitude
13997839,2017-07-11T15:13:46Z,57,32.75163,-117.156252
13997851,2017-07-11T16:31:30Z,101,32.775399,-117.152069
13997873,2017-07-11T20:40:05Z,350,32.715561,-117.142788
13998057,2017-07-11T15:49:49Z,65,32.773024,-117.150405
13998228,2017-07-11T21:02:11Z,322,32.722018,-117.158186
13998457,2017-07-11T15:21:52Z,55,32.750037,-117.226736
13998741,2017-07-11T16:25:07Z,100,32.721353,-117.159263
13998854,2017-07-11T16:31:47Z,135,32.83859,-117.274972
13999113,2017-07-11T15:12:38Z,60,32.730152,-117.126586
13999783,2017-07-11T17:23:29Z,99,32.711202,-117.149198
13999831,2017-07-11T17:25:06Z,99,32.713119,-117.150699
14000475,2017-07-11T17:21:48Z,100,32.721362,-117.156455
14000529,2017-07-11T17:22:06Z,99,32.709636,-117.141486
14008402,2017-07-11T16:32:11Z,180,32.799467,-117.226146
14009504,2017-07-11T19:11:33Z,200,32.743517,-117.140504
14009571,2017-07-11T17:59:05Z,140,32.749698,-117.249377
14010194,2017-07-12T05:19:03Z,45,32.805365,-117.219624
14010395,2017-07-11T17:18:54Z,76,32.784542,-117.111334
14010538,2017-07-11T15:05:57Z,40,32.82855,-117.115025
14010562,2017-07-11T15:08:17Z,40,32.640934,-117.064439
14011002,2017-07-11T16:21:20Z,90,32.747202,-117.159635
14011519,2017-07-11T18:08:48Z,150,32.726976,-117.164937
14011827,2017-07-11T15:05:48Z,21,32.759875,-117.092159
14013650,2017-07-11T20:48:51Z,450,32.712613,-117.154767
14013981,2017-07-11T20:49:57Z,450,32.719152,-117.156838
14014137,2017-07-11T16:21:39Z,95,32.749087,-117.150982
14014490,2017-07-11T20:49:52Z,450,32.71182,-117.155091
14015328,2017-07-11T15:54:47Z,72,32.780102,-117.191515
14015352,2017-07-11T19:34:08Z,300,32.750549,-117.23681500000001
14015867,2017-07-11T19:33:20Z,225,32.739606,-117.254598
14016271,2017-07-11T15:05:45Z,28,32.797237,-117.190872
14016304,2017-07-11T15:22:33Z,45,32.614004,-116.988972
14016741,2017-07-11T18:08:38Z,145,32.745476,-117.103648
14016952,2017-07-11T18:09:25Z,175,32.720091,-117.16828
14017225,2017-07-11T19:22:13Z,275,32.742156,-117.164603
14017229,2017-07-11T16:25:07Z,90,32.709011,-117.143071
14023608,2017-07-11T21:37:35Z,1e3,32.72762,-117.162443
14023918,2017-07-11T15:19:17Z,50,32.80328,-117.242357
14025119,2017-07-11T16:23:40Z,95,32.793704,-117.235403
14025446,2017-07-11T18:12:05Z,168,32.766871,-117.25172
14025852,2017-07-11T19:31:11Z,220,32.721633,-117.156518
14025901,2017-07-11T17:25:11Z,90,32.734536,-117.160813
14026656,2017-07-11T16:22:23Z,89,32.791561,-117.180276
14026669,2017-07-11T15:06:21Z,40,32.772079,-117.065963
14027038,2017-07-11T16:22:55Z,85,32.782042,-117.187154
14027180,2017-07-12T05:19:02Z,50,32.740962,-117.159865
14027587,2017-07-11T15:55:54Z,70,32.739547,-117.254314
14028812,2017-07-11T15:07:24Z,25,32.671588,-117.056312
14028941,2017-07-11T16:21:28Z,90,32.746143000000004,-117.119426
14029250,2017-07-11T19:10:54Z,200,32.790249,-117.240617
14029274,2017-07-11T16:32:19Z,150,32.720209,-117.127374
14030540,2017-07-11T15:50:04Z,66,32.910649,-117.132719
14030606,2017-07-11T16:32:23Z,195,32.72189,-117.158419
14031311,2017-07-11T17:24:09Z,99,32.711993,-117.150814
14031352,2017-07-11T21:35:19Z,613,32.713584,-117.154231
14031399,2017-07-11T17:40:34Z,120,32.711762,-117.158345
14037171,2017-07-11T18:07:34Z,160,32.83062,-117.198928
14039001,2017-07-11T16:32:26Z,200,32.754334,-117.150752
14039389,2017-07-11T16:32:19Z,150,32.827523,-117.22584
14039735,2017-07-11T18:07:12Z,159,32.710831,-117.153031
14041579,2017-07-11T18:07:46Z,160,32.874153,-117.245313
14042776,2017-07-11T19:15:37Z,200,32.710403,-117.159859
14042844,2017-07-11T17:45:44Z,109,32.718871,-117.153454
14042924,2017-07-11T15:23:09Z,45,32.662692,-117.011108
14042972,2017-07-11T20:45:30Z,395,32.782267,-117.251511
14043620,2017-07-11T17:41:08Z,120,32.717087,-117.127329
14044224,2017-07-11T19:26:05Z,300,32.717034,-117.13678
14047869,2017-07-11T15:30:47Z,45,32.614957,-116.998746
14049771,2017-07-11T19:57:19Z,250,32.786267,-117.253727
14050678,2017-07-11T19:25:33Z,300,32.791088,-117.19708
14050877,2017-07-11T17:19:13Z,72,32.644629,-117.079278
14052644,2017-07-11T16:32:25Z,200,32.816535,-117.217782
14053059,2017-07-11T21:37:39Z,995,32.712758,-117.124067
14053433,2017-07-11T19:22:22Z,295,32.767229,-117.251853
14053658,2017-07-11T20:40:18Z,315,32.77509,-117.145251
14054279,2017-07-12T05:18:53Z,33,32.800878,-117.154464
14054297,2017-07-11T15:12:58Z,55,32.801588,-117.154286
14054617,2017-07-11T21:34:06Z,650,32.713422,-117.153911
14055390,2017-07-11T21:34:59Z,550,32.678143,-117.062552
14055487,2017-07-11T20:40:21Z,389,32.792935,-117.243615
14055882,2017-07-11T16:32:43Z,300,32.765408,-117.115153
14056080,2017-07-11T19:22:11Z,275,32.859784,-117.231124
14056160,2017-07-11T19:29:04Z,225,32.772174,-117.251918
14056573,2017-07-11T15:06:11Z,40,32.58251,-117.007791
14056637,2017-07-11T17:18:52Z,78,32.739889,-117.244658
14056864,2017-07-11T19:09:54Z,200,32.748901,-117.145308
14056870,2017-07-11T19:36:04Z,235,32.744132,-117.255324
14056911,2017-07-11T17:41:34Z,110,32.794229,-117.240283
14057546,2017-07-11T17:21:38Z,95,32.722333,-117.123416
14058703,2017-07-11T15:14:50Z,55,32.715292,-117.170765
14058808,2017-07-11T15:05:45Z,40,32.725371,-117.129973
14059289,2017-07-11T21:34:06Z,688,32.715249,-117.142282
14059298,2017-07-11T19:35:47Z,250,32.739296,-117.253805
14059382,2017-07-11T19:10:05Z,200,32.832122,-117.20802
14068000,2017-07-11T18:06:56Z,155,32.704661,-117.147975
14068112,2017-07-11T17:22:49Z,99,32.787441,-117.252576
14070911,2017-07-11T17:23:47Z,99,32.751691,-117.165819
14071503,2017-07-11T20:49:02Z,375,32.749573,-117.13552
14072787,2017-07-11T21:37:51Z,799,32.83268,-117.280587
14073330,2017-07-11T15:53:22Z,65,32.764005,-117.120907
14075660,2017-07-11T15:09:20Z,54,32.711034,-117.137393
14075663,2017-07-11T16:22:24Z,100,32.793185,-117.246835
14075669,2017-07-11T16:21:42Z,90,32.749312,-117.231642
14076128,2017-07-11T16:21:57Z,95,32.809313,-117.141191
14076180,2017-07-11T19:22:40Z,295,32.841906,-117.276316
14076965,2017-07-11T16:32:43Z,350,32.712833,-117.151291
14077519,2017-07-11T18:09:48Z,149,32.710078,-117.141505
14077635,2017-07-11T19:28:57Z,300,32.777593,-117.253258
14079265,2017-07-11T15:27:03Z,50,32.670074,-117.046434
14084303,2017-07-11T20:49:07Z,442,32.71199,-117.156447
14085216,2017-07-11T17:17:29Z,250,32.795962,-117.231778
14086668,2017-07-11T15:49:23Z,75,32.803354,-117.213634
14086710,2017-07-11T15:14:34Z,60,32.749054,-117.138665
14086962,2017-07-11T15:05:36Z,34,32.913448,-117.077133
14088022,2017-07-11T21:38:02Z,1200,32.709157,-117.155944
14089082,2017-07-11T17:28:29Z,90,32.745718,-117.22172
14090025,2017-07-11T20:49:02Z,450,32.712131,-117.151279
14090688,2017-07-11T15:50:22Z,65,32.86239,-117.216053
14091015,2017-07-11T18:06:50Z,170,32.76787,-117.190541
14091026,2017-07-11T15:06:04Z,40,32.691997,-117.070034
14091495,2017-07-11T19:25:59Z,235,32.723058,-117.12775
14091577,2017-07-11T16:31:59Z,125,32.760096,-117.121564
14091718,2017-07-11T16:32:13Z,175,32.724192,-117.067426
14092492,2017-07-11T15:51:44Z,70,32.872147,-117.219291
14092501,2017-07-11T15:11:36Z,58,32.735087,-117.172835
14092791,2017-07-11T15:22:28Z,45,32.614787,-116.998682
14092936,2017-07-11T19:22:15Z,215,32.797284,-117.25212
14093217,2017-07-11T18:09:42Z,180,32.730379,-117.16825300000001
14093473,2017-07-11T15:09:52Z,55,32.778564,-117.086337
14094154,2017-07-11T19:27:08Z,225,32.811491,-117.254906
14094471,2017-07-11T20:45:34Z,490,32.799155,-117.256687
14094872,2017-07-11T16:32:25Z,180,32.747915,-117.118657
14096160,2017-07-11T16:24:14Z,90,32.722618,-117.235267
14096241,2017-07-11T16:21:28Z,96,32.741278,-117.175542
14096661,2017-07-11T17:42:11Z,120,32.748849,-117.160349
14096677,2017-07-11T19:30:09Z,227,32.713474,-117.169227
14103917,2017-07-11T17:41:27Z,119,32.794138,-117.091478
14103961,2017-07-11T15:49:23Z,75,32.783269,-117.105127
14104480,2017-07-11T15:49:31Z,75,32.77132,-117.144099
14105125,2017-07-11T15:53:02Z,80,32.813366,-117.261532
14105183,2017-07-11T19:32:16Z,216,32.715227,-117.160936
14105232,2017-07-11T15:55:33Z,70,32.736215,-117.253536
14106277,2017-07-11T16:32:15Z,150,32.770705,-117.181164
14106528,2017-07-11T19:16:11Z,200,32.629198,-116.981853
14106846,2017-07-12T05:18:30Z,32,32.900046,-117.101214
14107284,2017-07-12T05:19:44Z,265,32.715687,-117.169837
14108030,2017-07-11T20:45:23Z,450,32.803222,-117.258052
14108375,2017-07-11T15:50:07Z,80,32.966009,-117.175625
14109789,2017-07-11T20:50:07Z,325,32.712185,-117.151296
14110601,2017-07-11T15:05:36Z,35,32.802012,-117.122952
14111103,2017-07-11T18:10:29Z,155,32.788655,-117.253775
14111508,2017-07-11T17:18:51Z,60,32.738231999999996,-117.098275
14111572,2017-07-11T17:23:04Z,96,32.709835,-117.140804
14111596,2017-07-11T17:16:49Z,125,32.779043,-117.148699
14112160,2017-07-11T21:34:26Z,550,32.710812,-117.151586
14116207,2017-07-11T19:10:05Z,200,32.762688,-117.147238
14119498,2017-07-11T17:18:45Z,57,32.730354,-117.160359
14120386,2017-07-11T15:12:13Z,60,32.916191,-117.16651
14121258,2017-07-11T18:06:44Z,180,32.949292,-117.246006
14122905,2017-07-11T18:06:53Z,148,32.637371,-117.085255
14125081,2017-07-11T19:22:07Z,249,32.711146,-117.15187
14125678,2017-07-11T16:21:37Z,90,32.751928,-117.248385
14126150,2017-07-11T16:22:23Z,100,32.778749,-117.207072
14126365,2017-07-11T15:09:09Z,55,32.712328,-117.090002
14126624,2017-07-11T16:32:33Z,217,32.718434,-117.125608
14126657,2017-07-11T15:18:39Z,60,32.74212,-117.242733
14126668,2017-07-11T15:11:28Z,55,32.925634,-117.213888
14127732,2017-07-11T15:09:20Z,42,32.71345,-117.090243
14128685,2017-07-11T16:22:26Z,100,32.770798,-117.184361
14128929,2017-07-11T21:34:06Z,685,32.636286,-117.051331
14129297,2017-07-11T17:19:43Z,75,32.798265,-117.236271
14129521,2017-07-11T16:21:32Z,89,32.710658,-117.151064
14141032,2017-07-11T17:19:41Z,65,32.868596,-117.223971
14141536,2017-07-11T17:53:58Z,122,32.73665,-117.1698
14142990,2017-07-11T16:31:43Z,110,32.967298,-117.179817
14143140,2017-07-11T16:32:15Z,175,32.964624,-117.182444
14143522,2017-07-11T15:13:14Z,60,32.689095,-117.023724
14148768,2017-07-11T17:19:33Z,80,32.953273,-117.106124
14151413,2017-07-11T19:28:05Z,270,32.801429,-117.258887
14151773,2017-07-11T19:27:58Z,225,32.801053,-117.259007
14152893,2017-07-11T16:32:26Z,199,32.907219,-117.156962
14153009,2017-07-11T16:21:34Z,99,32.908484,-117.157987
14154239,2017-07-11T15:49:42Z,66,32.746334,-117.181921
14155705,2017-07-11T19:26:12Z,248,32.782655,-117.161166
14156014,2017-07-11T18:09:24Z,160,32.730858,-117.127373
14163262,2017-07-11T15:12:04Z,41,32.928267,-117.158789
14165037,2017-07-11T17:19:06Z,78,32.713835,-117.154764
14177149,2017-07-11T18:06:42Z,145,32.784773,-117.252359
14179119,2017-07-11T17:58:36Z,125,32.711004,-117.154247
14180392,2017-07-11T19:28:57Z,230,32.798543,-117.253552
14183328,2017-07-11T18:15:24Z,179,32.713721,-117.160383
14184292,2017-07-11T17:18:47Z,55,33.025534,-117.080345
14184950,2017-07-11T16:22:26Z,95,32.822252,-117.200331
14185234,2017-07-11T15:08:50Z,48,32.74475,-117.061049
14186681,2017-07-11T18:11:24Z,175,32.80161,-117.236283
14190164,2017-07-11T19:10:34Z,199,32.945453,-117.142591
14198794,2017-07-11T16:24:51Z,89,32.721083,-117.168804
14198948,2017-07-11T15:52:00Z,76,32.751149,-117.105628
14202414,2017-07-11T17:26:12Z,94,32.790932,-117.238163
14204042,2017-07-11T18:06:55Z,159,32.808017,-117.140049
14204087,2017-07-11T19:10:26Z,200,32.79951,-117.250632
14204130,2017-07-11T21:34:04Z,550,32.836107,-117.278309
14216011,2017-07-11T19:22:03Z,285,32.7721,-117.25277
14216428,2017-07-11T18:22:32Z,175,32.766922,-117.251127
14216893,2017-07-11T15:05:37Z,40,32.763425,-117.14093
14217708,2017-07-11T17:18:36Z,33,32.747896,-117.144911
14220330,2017-07-11T20:40:22Z,375,32.861916,-117.251263
14221807,2017-07-11T15:08:50Z,55,32.764181,-117.188842
14233582,2017-07-11T17:41:56Z,113,32.746092,-117.129834
14233754,2017-07-11T19:34:30Z,250,32.783245,-117.252572
14235791,2017-07-11T21:37:55Z,749,32.814257,-117.242348
14236393,2017-07-11T18:06:46Z,159,32.710749,-117.168588
14237395,2017-07-11T17:18:36Z,10,32.714543,-117.160352
14242179,2017-07-11T15:50:04Z,65,32.766606,-117.063686
14250648,2017-07-11T17:24:34Z,99,32.752163,-117.093069
14251324,2017-07-11T15:49:18Z,64,32.755122,-117.160472
14252994,2017-07-11T17:40:57Z,105,32.798833,-117.24267999999999
14254925,2017-07-11T15:06:07Z,35,32.860502,-117.220625
14256398,2017-07-12T05:18:53Z,35,32.916694,-117.110735
14261559,2017-07-11T19:27:08Z,250,32.789798,-117.253287
14264746,2017-07-11T19:09:56Z,189,32.720194,-117.158679
14267247,2017-07-11T19:10:56Z,200,32.792635,-117.246413
14278481,2017-07-11T17:26:06Z,89,32.749597,-117.224117
14278594,2017-07-11T15:52:01Z,80,32.745195,-117.117426
14280438,2017-07-11T15:51:21Z,75,32.745752,-117.185812
14285292,2017-07-11T15:09:48Z,50,33.037121,-117.085466
14293322,2017-07-11T20:44:40Z,450,32.836754,-117.275912
14294230,2017-07-11T17:40:53Z,120,32.827061,-117.278995
14294884,2017-07-11T17:24:26Z,100,32.758839,-117.151536
14296542,2017-07-11T17:17:00Z,144,32.771907,-117.253259
14297420,2017-07-11T17:16:59Z,150,32.867557,-117.219866
14298896,2017-07-11T17:41:38Z,120,32.804661,-117.235953
14298957,2017-07-11T18:10:26Z,180,32.807465,-117.238942
14299083,2017-07-11T17:53:29Z,122,32.707243,-117.147301
14303487,2017-07-11T18:09:18Z,149,32.710161,-117.140717
14304148,2017-07-12T05:20:26Z,350,32.710059,-117.160217
14304236,2017-07-11T17:20:06Z,80,32.748713,-117.14272
14304690,2017-07-11T15:55:51Z,70,32.712222,-117.171181
14305210,2017-07-11T17:22:54Z,99,32.790277,-117.233729
14306464,2017-07-11T15:51:29Z,61,32.770429,-117.197644
14316139,2017-07-11T15:50:37Z,79,32.801863,-117.24506
14322620,2017-07-11T16:22:12Z,85,32.861079,-117.217292
14331412,2017-07-11T21:39:45Z,70,32.716946,-117.135752
14332331,2017-07-11T17:41:54Z,111,32.713056,-117.133538
14332458,2017-07-11T17:41:06Z,120,32.746772,-117.146198
14335744,2017-07-11T17:42:03Z,120,32.754175,-117.119624
14335788,2017-07-11T15:08:36Z,30,32.695226,-117.079504
14337215,2017-07-11T15:15:16Z,60,32.767413,-117.184048
14337298,2017-07-11T19:13:03Z,200,32.741017,-117.231704
14339994,2017-07-11T17:41:27Z,110,32.790411,-117.204565
14340170,2017-07-11T19:33:02Z,300,32.727141,-117.229541
14340457,2017-07-11T15:08:54Z,49,32.919973,-117.142141
14341387,2017-07-11T17:40:32Z,110,32.879101,-117.214152
14342442,2017-07-11T15:12:38Z,50,32.721874,-117.126445
14351141,2017-07-11T20:39:58Z,500,32.74089,-117.235986
14351163,2017-07-12T05:19:22Z,80,32.699822,-117.106789
14355891,2017-07-11T16:23:05Z,90,32.783516,-117.194608
14356214,2017-07-11T15:49:18Z,69,32.718015,-117.157549
14357095,2017-07-12T05:18:30Z,22,32.749054,-117.224758
14358176,2017-07-12T05:18:32Z,40,32.802643,-117.230063
14358894,2017-07-11T16:32:36Z,250,32.760231,-117.087139
14359721,2017-07-11T15:05:36Z,33,32.702859,-117.063265
14362386,2017-07-11T17:52:35Z,139,32.868039,-117.218794
14372437,2017-07-11T15:15:43Z,45,32.825865,-117.176331
14372794,2017-07-11T20:48:32Z,350,32.764833,-117.250604
14372795,2017-07-11T20:47:12Z,390,32.765093,-117.251958
14372796,2017-07-11T20:39:36Z,400,32.79623,-117.257098
14372799,2017-07-11T19:29:09Z,295,32.766159,-117.250846
14372800,2017-07-11T19:12:13Z,195,32.795378,-117.232567
14372801,2017-07-11T19:12:00Z,195,32.834005,-117.274814
14372804,2017-07-11T19:27:19Z,225,32.827143,-117.275254
14372805,2017-07-11T19:29:38Z,245,32.806962,-117.256396
14372807,2017-07-11T20:43:21Z,375,32.829473,-117.278262
14372808,2017-07-11T19:27:54Z,275,32.796928,-117.254714
14372809,2017-07-11T20:39:44Z,350,32.775965,-117.253331
14372812,2017-07-11T19:29:09Z,295,32.782132,-117.251868
14372813,2017-07-11T19:11:03Z,195,32.789312,-117.254221
14372815,2017-07-11T19:29:38Z,220,32.784035,-117.251646
14372816,2017-07-11T18:06:53Z,175,32.749269,-117.251215
14372817,2017-07-11T19:23:08Z,260,32.783228,-117.253704
14372819,2017-07-11T18:07:48Z,155,32.78334,-117.251854
14372823,2017-07-11T19:23:13Z,285,32.777998,-117.251799
14372824,2017-07-11T19:11:01Z,195,32.766679,-117.252593
14372828,2017-07-11T20:46:17Z,350,32.784627,-117.253137
14372830,2017-07-11T19:35:56Z,225,32.762374,-117.251274
14372835,2017-07-11T20:45:18Z,375,32.784768,-117.252904
14372836,2017-07-11T19:23:13Z,295,32.784291,-117.253164
14372837,2017-07-11T20:45:26Z,350,32.788363,-117.252522
14375608,2017-07-11T17:20:04Z,75,32.642849,-117.075797
14376395,2017-07-11T15:10:07Z,45,32.867611,-117.204369
14385822,2017-07-11T16:23:05Z,100,32.782653,-117.187579
14385985,2017-07-11T18:16:09Z,150,32.749312,-117.249949
14386858,2017-07-11T19:35:32Z,245,32.750606,-117.242207
14387985,2017-07-11T18:09:29Z,141,32.698781,-117.135477
14388206,2017-07-11T20:42:57Z,499,32.731073,-117.124632
14388373,2017-07-11T18:34:47Z,170,32.643693,-117.077034
14389414,2017-07-11T19:11:58Z,200,32.760761,-117.250062
14400925,2017-07-11T16:21:14Z,82,32.732739,-117.16494
14402756,2017-07-11T18:06:55Z,179,32.745701,-117.2405
14404019,2017-07-11T17:40:41Z,113,32.709724,-117.161891
14404224,2017-07-11T16:23:43Z,85,32.738571,-117.236003
14404269,2017-07-11T16:22:17Z,100,32.952695,-117.215135
14406632,2017-07-11T18:54:31Z,160,32.743171,-117.255187
14407803,2017-07-11T17:22:04Z,100,32.712975,-117.154067
14408973,2017-07-11T15:49:35Z,80,32.826494,-117.225396
14417225,2017-07-11T15:05:42Z,35,32.720038,-117.127744
14418702,2017-07-11T21:38:00Z,1429,32.785781,-117.252137
14423452,2017-07-11T19:27:58Z,300,32.805435,-117.239432
14423829,2017-07-11T19:28:05Z,300,32.804651,-117.251415
14424079,2017-07-11T21:37:44Z,900,32.803072,-117.250268
14426122,2017-07-11T18:07:55Z,158,32.794541,-117.251626
14444233,2017-07-11T18:14:18Z,149,32.714635,-117.160169
14448689,2017-07-11T20:45:28Z,345,32.803901,-117.257811
14448813,2017-07-11T15:51:59Z,69,32.721191,-117.131171
14450028,2017-07-11T20:54:36Z,330,32.752728,-117.251578
14450627,2017-07-11T20:39:39Z,450,32.776503,-117.153666
14453207,2017-07-11T20:49:44Z,315,32.717085,-117.14157
14454236,2017-07-11T19:32:19Z,270,32.711684,-117.153446
14458141,2017-07-11T15:06:25Z,35,32.836074000000004,-117.184963
14464425,2017-07-11T15:14:17Z,50,32.758943,-117.144111
14468379,2017-07-11T15:18:11Z,50,32.767363,-117.193196
14470782,2017-07-11T19:28:01Z,208,32.789319,-117.236573
14471873,2017-07-11T15:52:05Z,62,32.763335,-117.141222
14472288,2017-07-11T17:22:13Z,85,32.741196,-117.11934
14472466,2017-07-11T18:08:46Z,150,32.805012,-117.223196
14474491,2017-07-11T19:11:29Z,190,32.757726,-117.119126
14475008,2017-07-11T17:23:12Z,99,32.709756,-117.137788
14475123,2017-07-11T17:42:05Z,119,32.714565,-117.159648
14475424,2017-07-11T18:14:28Z,149,32.713345,-117.150964
14476899,2017-07-11T15:09:43Z,45,32.953868,-117.097046
14477567,2017-07-11T19:09:52Z,200,32.710248,-117.163213
14479379,2017-07-11T21:34:07Z,525,32.764971,-117.250672
14479915,2017-07-11T17:53:42Z,139,32.714457,-117.160455
14482975,2017-07-11T19:35:00Z,290,32.789888,-117.252287
14484048,2017-07-11T16:04:33Z,62,32.638707,-117.075378
14488170,2017-07-11T20:43:39Z,339,32.801765,-117.24619
14489736,2017-07-11T19:22:34Z,275,32.804573,-117.075205
14490318,2017-07-11T16:31:55Z,123,32.792399,-117.24736
14490739,2017-07-11T17:19:11Z,80,32.639752,-116.941827
14491039,2017-07-11T16:24:12Z,85,32.727177,-117.130191
14491212,2017-07-11T17:40:49Z,115,32.870551,-117.217506
14491523,2017-07-11T15:10:19Z,45,32.767495,-117.192031
14499207,2017-07-11T19:22:07Z,225,32.793882,-117.207191
14501492,2017-07-11T15:07:04Z,10,32.746725,-117.15082
14501830,2017-07-11T17:21:46Z,84,32.747951,-117.241567
14502608,2017-07-11T15:09:54Z,60,32.766851,-117.066764
14505919,2017-07-11T15:53:06Z,80,32.811351,-117.19857
14505958,2017-07-11T15:05:45Z,39,32.671988,-117.06451
14519201,2017-07-11T19:10:24Z,189,32.796993,-117.224801
14519768,2017-07-11T17:41:32Z,109,32.801045,-117.25775
14519812,2017-07-12T05:19:23Z,65,32.559242,-117.069727
14519962,2017-07-11T17:16:53Z,129,32.562114,-117.07364
14519968,2017-07-11T17:59:25Z,125,32.786167,-117.252723
14520346,2017-07-11T19:11:01Z,200,32.784582,-117.253239
14520918,2017-07-12T05:19:06Z,45,32.800666,-117.229989
14521733,2017-07-11T19:21:57Z,250,32.807612,-117.125776
14522007,2017-07-11T15:13:08Z,45,32.679483,-117.071857
14523092,2017-07-11T15:13:06Z,45,32.679682,-117.070548
14530954,2017-07-11T19:19:35Z,200,32.790683,-117.24068
14531599,2017-07-11T17:20:31Z,69,32.741645,-117.234828
14531646,2017-07-11T17:23:42Z,88,32.715231,-117.154449
14534301,2017-07-11T16:31:35Z,115,32.773891,-117.146823
14534849,2017-07-11T16:21:57Z,85,32.773633,-117.149251
14535262,2017-07-11T16:32:43Z,300,32.774337,-117.149466
14535413,2017-07-11T21:34:14Z,600,32.772932,-117.146084
14536932,2017-07-11T17:19:18Z,80,32.758622,-117.127572
14548355,2017-07-11T15:15:59Z,49,32.813592,-117.20292
14551592,2017-07-11T15:05:43Z,24,32.748575,-117.149896
14551842,2017-07-11T15:31:01Z,45,32.576422,-117.07367
14552570,2017-07-11T15:09:17Z,55,32.961009,-117.151534
14552725,2017-07-11T19:10:56Z,200,32.784625,-117.253334
14552975,2017-07-11T18:09:18Z,175,32.715663,-117.131952
14553221,2017-07-12T04:47:17Z,250,32.615117,-117.053015
14553351,2017-07-11T15:49:29Z,69,32.746131,-117.228982
14553491,2017-07-11T19:11:08Z,200,32.785138,-117.252613
14553520,2017-07-11T16:21:37Z,100,32.717309,-117.150445
14555040,2017-07-11T20:40:06Z,399,32.795015,-117.036402
14555380,2017-07-11T19:10:24Z,200,32.746273,-117.241306
14555746,2017-07-11T20:40:46Z,350,32.784051,-117.252712
14556256,2017-07-12T03:32:27Z,927,32.762472,-117.253215
14556957,2017-07-11T20:54:33Z,385,32.721348,-117.238943
14557569,2017-07-11T19:12:45Z,199,32.802751,-117.206835
14558222,2017-07-11T17:41:00Z,119,32.711499,-117.139593
14558357,2017-07-11T15:09:03Z,55,32.728659,-117.109938
14558718,2017-07-11T15:05:50Z,31,32.65267,-117.006692
14564980,2017-07-11T19:12:09Z,200,32.804267,-117.243653
14566446,2017-07-11T18:07:56Z,175,32.829516,-117.192356
14568027,2017-07-11T19:27:10Z,300,32.847476,-117.274979
14569730,2017-07-11T15:35:03Z,60,32.811448,-117.2671
14570021,2017-07-11T20:47:11Z,420,32.765956,-117.250405
14570023,2017-07-11T20:47:12Z,350,32.765857,-117.251582
14570024,2017-07-11T20:47:12Z,450,32.766597,-117.251141
14571383,2017-07-11T17:21:59Z,99,32.714873,-117.160638
14572555,2017-07-11T21:38:31Z,1900,32.724318,-117.248708
14573463,2017-07-12T05:19:06Z,42,32.704036,-117.130122
14574295,2017-07-11T18:06:50Z,163,32.837708,-117.277654
14574507,2017-07-11T15:49:27Z,70,32.711496,-117.132994
14576349,2017-07-11T15:12:36Z,60,32.731255,-117.116582
14576508,2017-07-11T18:09:27Z,150,32.748844,-117.156431
14576511,2017-07-11T19:22:15Z,275,32.73918,-117.162961
14577811,2017-07-11T18:09:36Z,175,32.71633,-117.159668
14580579,2017-07-11T16:45:22Z,68,32.797634,-117.233721
14585627,2017-07-11T17:23:07Z,99,32.710257,-117.151616
14588347,2017-07-11T19:32:17Z,220,32.721426,-117.158387
14588491,2017-07-11T17:23:42Z,100,32.713027,-117.155157
14594727,2017-07-11T20:47:40Z,425,32.829542000000004,-117.278672
14595109,2017-07-11T15:14:15Z,60,32.76773,-117.160061
14595145,2017-07-11T18:07:40Z,175,32.838784,-117.27446
14595220,2017-07-11T21:37:35Z,998,32.743853,-117.182623
14597917,2017-07-11T18:18:18Z,175,32.753391,-117.251009
14598349,2017-07-11T17:17:10Z,145,32.83885,-117.273134
14603325,2017-07-11T17:41:45Z,107,32.708766,-117.141578
14604445,2017-07-11T18:08:49Z,160,32.762872,-117.159766
14611528,2017-07-11T19:27:08Z,290,32.811868,-117.268958
14613133,2017-07-11T15:17:59Z,54,32.753917,-117.247055
14613532,2017-07-11T15:10:42Z,60,33.032095,-117.082136
14614213,2017-07-11T15:06:02Z,34,32.574483,-117.088801
14615591,2017-07-11T15:16:04Z,57,32.80289,-117.243799
14617118,2017-07-11T16:32:02Z,135,32.837573,-117.272364
14617760,2017-07-11T16:32:36Z,245,32.83779,-117.271872
14628595,2017-07-11T18:11:31Z,175,32.784681,-117.253501
14633190,2017-07-11T15:18:37Z,55,32.753137,-117.246061
14637355,2017-07-11T15:09:02Z,54,32.793361,-117.250391
14638932,2017-07-11T15:05:44Z,36,32.612201,-117.025045
14639138,2017-07-11T16:03:46Z,72,32.753962,-117.245964
14643293,2017-07-11T19:27:06Z,250,32.813308,-117.260296
14648441,2017-07-11T19:09:54Z,200,32.713578,-117.168467
14649299,2017-07-11T15:05:52Z,39,32.813838,-117.20156
14653257,2017-07-11T15:15:30Z,44,32.8093,-117.228496
14656879,2017-07-11T18:08:39Z,180,32.801137,-117.228793
14666344,2017-07-11T15:50:29Z,80,32.836289,-117.256623
14666391,2017-07-11T17:26:12Z,99,32.748588,-117.231346
14671213,2017-07-11T17:22:16Z,99,32.784106,-117.053203
14671584,2017-07-11T17:52:17Z,125,32.760188,-117.248195
14671836,2017-07-11T17:19:24Z,76,32.726144,-117.162511
14687744,2017-07-11T19:31:38Z,250,32.709828,-117.162386
